,Iteration,B Type,Constructor,Education Budget,Subdsidy Budget,Subsidy Level,Education Spare Budget,Subsidy Spare Budget,Land Cost,CC1,CC2,Net OP 1,A3 P1,A3 P2,A3 Subsidy Level,A4 P1,A4 P2,A4 Subsidy Level,A5 P1,A5 P2,A5 Subsidy Level,A6 P1,A6 P2,A6 Subsidy Level,Education Cost,Education affect,EI,U2-After-Education,U3-After-Education,Subsidy Level Cap,Subsidy Left,A3 Constructor Amount,Green A3 Demand,Green A3 Total Built,Green A3 Percentage Built,Green A3 Amount left,A4 Constructor Amount,Green A4 Demand,Green A4 Total Built,Green A4 Percentage Built,Green A4 Amount left,A5 Constructor Amount,Green A5 Demand,Green A5 Total Built,Green A5 Percentage Built,Green A5 Amount left,A6 Constructor Amount,Green A6 Demand,Green A6 Total Built,Green A6 Percentage Built,Green A6 Amount left,H1,H2,Total Green Apartments,Constructor Profit
318,16,B2,9,7500000.0,7500000.0,150000,3000000.0,-450000.0,1663770,471179420,480869199,13.0%,2455252,2626486,150000,2651806,2842126,150000,2841809,3050578,150000,3031812,3259030,150000,4500000,0.016380000000000002,,4.138%,65.862%,150000,-450000.0,50.0,20,20,4.0%,0,80.0,33,33,4.125%,0,50.0,20,20,4.0%,0,20.0,8,8,4.0%,0,61253330.0,61253330.0,81,61253330.0
319,16,B2,10,7500000.0,7500000.0,150000,3000000.0,-450000.0,1663770,471179420,480869199,12.75%,2449671,2620364,150000,2645791,2835527,150000,2835373,3043518,150000,3024956,3251509,150000,4500000,0.016380000000000002,,4.138%,65.862%,150000,-450000.0,50.0,20,20,4.0%,0,80.0,33,33,4.125%,0,50.0,20,20,4.0%,0,20.0,8,8,4.0%,0,60075390.0,60075390.0,81,60075390.0
320,17,B3,1,7500000.0,7500000.0,50000,3000000.0,3700000.0,1194977,377420820,387110599,15.0%,1941916,2063305,50000,2141949,2282762,50000,2335315,2494903,50000,2528680,2707045,50000,4500000,0.014560000000000002,,3.956%,66.044%,50000,3700000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,56613140.0,63526607.0,76,63526607.0
321,17,B3,2,7500000.0,7500000.0,50000,3000000.0,3700000.0,1194977,377420820,387110599,14.75%,1937548,2058514,50000,2137147,2277493,50000,2330092,2489173,50000,2523037,2700854,50000,4500000,0.014560000000000002,,3.956%,66.044%,50000,3700000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,55669550.0,55669550.0,76,55669550.0
322,17,B3,3,7500000.0,7500000.0,50000,3000000.0,3700000.0,1194977,377420820,387110599,14.5%,1933180,2053722,50000,2132344,2272224,50000,2324869,2483443,50000,2517394,2694663,50000,4500000,0.014560000000000002,,3.956%,66.044%,50000,3700000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,54726010.0,54726010.0,76,54726010.0
323,17,B3,4,7500000.0,7500000.0,50000,3000000.0,3700000.0,1194977,377420820,387110599,14.25%,1928813,2048930,50000,2127542,2266956,50000,2319646,2477714,50000,2511751,2688471,50000,4500000,0.014560000000000002,,3.956%,66.044%,50000,3700000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,53782450.0,53782450.0,76,53782450.0
324,17,B3,5,7500000.0,7500000.0,50000,3000000.0,3700000.0,1194977,377420820,387110599,14.0%,1924445,2044139,50000,2122739,2261687,50000,2314424,2471984,50000,2506108,2682280,50000,4500000,0.014560000000000002,,3.956%,66.044%,50000,3700000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,52838910.0,52838910.0,76,52838910.0
325,17,B3,6,7500000.0,7500000.0,50000,3000000.0,3700000.0,1194977,377420820,387110599,13.75%,1920078,2039347,50000,2117937,2256418,50000,2309201,2466254,50000,2500465,2676089,50000,4500000,0.014560000000000002,,3.956%,66.044%,50000,3700000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,51895420.0,51895420.0,76,51895420.0
326,17,B3,7,7500000.0,7500000.0,50000,3000000.0,3700000.0,1194977,377420820,387110599,13.5%,1915827,2034683,50000,2113134,2251149,50000,2303978,2460524,50000,2494821,2669898,50000,4500000,0.014560000000000002,,3.956%,66.044%,50000,3700000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,50951860.0,50951860.0,76,50951860.0
327,17,B3,8,7500000.0,7500000.0,50000,3000000.0,3700000.0,1194977,377420820,387110599,13.25%,1911607,2030053,50000,2108332,2245881,50000,2298755,2454794,50000,2489178,2663707,50000,4500000,0.014560000000000002,,3.956%,66.044%,50000,3700000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,50008270.0,50008270.0,76,50008270.0
328,17,B3,9,7500000.0,7500000.0,50000,3000000.0,3700000.0,1194977,377420820,387110599,13.0%,1907387,2025424,50000,2103530,2240612,50000,2293532,2449064,50000,2483535,2657516,50000,4500000,0.014560000000000002,,3.956%,66.044%,50000,3700000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,49064730.0,49064730.0,76,49064730.0
329,17,B3,10,7500000.0,7500000.0,50000,3000000.0,3700000.0,1194977,377420820,387110599,12.75%,1903167,2020794,50000,2098727,2235343,50000,2288310,2443334,50000,2477892,2651325,50000,4500000,0.014560000000000002,,3.956%,66.044%,50000,3700000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,48121170.0,48121170.0,76,48121170.0
330,17,B3,1,7500000.0,7500000.0,100000,3000000.0,-100000.0,1194977,377420820,387110599,15.0%,1941916,2063305,100000,2141949,2282762,100000,2335315,2494903,100000,2528680,2707045,100000,4500000,0.014560000000000002,,3.956%,66.044%,100000,-100000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,56613140.0,63526607.0,76,63526607.0
331,17,B3,2,7500000.0,7500000.0,100000,3000000.0,-100000.0,1194977,377420820,387110599,14.75%,1937548,2058514,100000,2137147,2277493,100000,2330092,2489173,100000,2523037,2700854,100000,4500000,0.014560000000000002,,3.956%,66.044%,100000,-100000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,55669550.0,55669550.0,76,55669550.0
332,17,B3,3,7500000.0,7500000.0,100000,3000000.0,-100000.0,1194977,377420820,387110599,14.5%,1933180,2053722,100000,2132344,2272224,100000,2324869,2483443,100000,2517394,2694663,100000,4500000,0.014560000000000002,,3.956%,66.044%,100000,-100000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,54726010.0,54726010.0,76,54726010.0
333,17,B3,4,7500000.0,7500000.0,100000,3000000.0,-100000.0,1194977,377420820,387110599,14.25%,1928813,2048930,100000,2127542,2266956,100000,2319646,2477714,100000,2511751,2688471,100000,4500000,0.014560000000000002,,3.956%,66.044%,100000,-100000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,53782450.0,53782450.0,76,53782450.0
334,17,B3,5,7500000.0,7500000.0,100000,3000000.0,-100000.0,1194977,377420820,387110599,14.0%,1924445,2044139,100000,2122739,2261687,100000,2314424,2471984,100000,2506108,2682280,100000,4500000,0.014560000000000002,,3.956%,66.044%,100000,-100000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,52838910.0,52838910.0,76,52838910.0
335,17,B3,6,7500000.0,7500000.0,100000,3000000.0,-100000.0,1194977,377420820,387110599,13.75%,1920078,2039347,100000,2117937,2256418,100000,2309201,2466254,100000,2500465,2676089,100000,4500000,0.014560000000000002,,3.956%,66.044%,100000,-100000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,51895420.0,51895420.0,76,51895420.0
336,17,B3,7,7500000.0,7500000.0,100000,3000000.0,-100000.0,1194977,377420820,387110599,13.5%,1915827,2034683,100000,2113134,2251149,100000,2303978,2460524,100000,2494821,2669898,100000,4500000,0.014560000000000002,,3.956%,66.044%,100000,-100000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,50951860.0,50951860.0,76,50951860.0
337,17,B3,8,7500000.0,7500000.0,100000,3000000.0,-100000.0,1194977,377420820,387110599,13.25%,1911607,2030053,100000,2108332,2245881,100000,2298755,2454794,100000,2489178,2663707,100000,4500000,0.014560000000000002,,3.956%,66.044%,100000,-100000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,50008270.0,50008270.0,76,50008270.0
338,17,B3,9,7500000.0,7500000.0,100000,3000000.0,-100000.0,1194977,377420820,387110599,13.0%,1907387,2025424,100000,2103530,2240612,100000,2293532,2449064,100000,2483535,2657516,100000,4500000,0.014560000000000002,,3.956%,66.044%,100000,-100000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,49064730.0,49064730.0,76,49064730.0
339,17,B3,10,7500000.0,7500000.0,100000,3000000.0,-100000.0,1194977,377420820,387110599,12.75%,1903167,2020794,100000,2098727,2235343,100000,2288310,2443334,100000,2477892,2651325,100000,4500000,0.014560000000000002,,3.956%,66.044%,100000,-100000.0,50.0,19,19,3.8%,0,80.0,31,31,3.875%,0,50.0,19,19,3.8%,0,20.0,7,7,3.5%,0,48121170.0,48121170.0,76,48121170.0
340,18,B4,1,7500000.0,7500000.0,50000,3000000.0,3850000.0,926911,323807620,333497399,15.0%,1632870,1730842,50000,1826139,1936287,50000,2016249,2144856,50000,2209615,2356998,50000,4500000,0.01274,,3.774%,66.226%,50000,3850000.0,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,48571140.0,53325087.0,73,53325087.0
341,18,B4,2,7500000.0,7500000.0,50000,3000000.0,3850000.0,926911,323807620,333497399,14.75%,1629320,1727080,50000,1822169,1931931,50000,2011720,2139888,50000,2204665,2351568,50000,4500000,0.01274,,3.774%,66.226%,50000,3850000.0,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,47761600.0,47761600.0,73,47761600.0
342,18,B4,3,7500000.0,7500000.0,50000,3000000.0,3850000.0,926911,323807620,333497399,14.5%,1625771,1723317,50000,1818199,1927576,50000,2007191,2134919,50000,2199716,2346138,50000,4500000,0.01274,,3.774%,66.226%,50000,3850000.0,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,46952110.0,46952110.0,73,46952110.0
343,18,B4,4,7500000.0,7500000.0,50000,3000000.0,3850000.0,926911,323807620,333497399,14.25%,1622221,1719554,50000,1814229,1923221,50000,2002662,2129950,50000,2194766,2340708,50000,4500000,0.01274,,3.774%,66.226%,50000,3850000.0,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,46142570.0,46142570.0,73,46142570.0
344,18,B4,5,7500000.0,7500000.0,50000,3000000.0,3850000.0,926911,323807620,333497399,14.0%,1618671,1715791,50000,1810260,1918875,50000,1998132,2124981,50000,2189817,2335277,50000,4500000,0.01274,,3.774%,66.226%,50000,3850000.0,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,45333110.0,45333110.0,73,45333110.0
345,18,B4,6,7500000.0,7500000.0,50000,3000000.0,3850000.0,926911,323807620,333497399,13.75%,1615121,1712029,50000,1806290,1914667,50000,1993603,2120012,50000,2184867,2329847,50000,4500000,0.01274,,3.774%,66.226%,50000,3850000.0,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,44523570.0,44523570.0,73,44523570.0
346,18,B4,7,7500000.0,7500000.0,50000,3000000.0,3850000.0,926911,323807620,333497399,13.5%,1611572,1708266,50000,1802320,1910459,50000,1989074,2115043,50000,2179918,2324417,50000,4500000,0.01274,,3.774%,66.226%,50000,3850000.0,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,43714080.0,43714080.0,73,43714080.0
347,18,B4,8,7500000.0,7500000.0,50000,3000000.0,3850000.0,926911,323807620,333497399,13.25%,1608022,1704503,50000,1798350,1906251,50000,1984545,2110074,50000,2174968,2318987,50000,4500000,0.01274,,3.774%,66.226%,50000,3850000.0,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,42904520.0,42904520.0,73,42904520.0
348,18,B4,9,7500000.0,7500000.0,50000,3000000.0,3850000.0,926911,323807620,333497399,13.0%,1604472,1700741,50000,1794380,1902043,50000,1980016,2105105,50000,2170018,2313557,50000,4500000,0.01274,,3.774%,66.226%,50000,3850000.0,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,42094980.0,42094980.0,73,42094980.0
349,18,B4,10,7500000.0,7500000.0,50000,3000000.0,3850000.0,926911,323807620,333497399,12.75%,1600923,1696978,50000,1790410,1897835,50000,1975487,2100136,50000,2165069,2308127,50000,4500000,0.01274,,3.774%,66.226%,50000,3850000.0,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,41285490.0,41285490.0,73,41285490.0
350,18,B4,1,7500000.0,7500000.0,100000,3000000.0,236500.34600000083,926911,323807620,333497399,15.0%,1632870,1730842,97972,1826139,1936287,100000,2016249,2144856,100000,2209615,2356998,100000,4500000,0.01274,,3.774%,66.226%,100000,236500.34600000083,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,48571140.0,53325087.0,73,53325087.0
351,18,B4,2,7500000.0,7500000.0,100000,3000000.0,236500.34600000083,926911,323807620,333497399,14.75%,1629320,1727080,97759,1822169,1931931,100000,2011720,2139888,100000,2204665,2351568,100000,4500000,0.01274,,3.774%,66.226%,100000,236500.34600000083,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,47761600.0,47761600.0,73,47761600.0
352,18,B4,3,7500000.0,7500000.0,100000,3000000.0,236500.34600000083,926911,323807620,333497399,14.5%,1625771,1723317,97546,1818199,1927576,100000,2007191,2134919,100000,2199716,2346138,100000,4500000,0.01274,,3.774%,66.226%,100000,236500.34600000083,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,46952110.0,46952110.0,73,46952110.0
353,18,B4,4,7500000.0,7500000.0,100000,3000000.0,236500.34600000083,926911,323807620,333497399,14.25%,1622221,1719554,97333,1814229,1923221,100000,2002662,2129950,100000,2194766,2340708,100000,4500000,0.01274,,3.774%,66.226%,100000,236500.34600000083,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,46142570.0,46142570.0,73,46142570.0
354,18,B4,5,7500000.0,7500000.0,100000,3000000.0,236500.34600000083,926911,323807620,333497399,14.0%,1618671,1715791,97120,1810260,1918875,100000,1998132,2124981,100000,2189817,2335277,100000,4500000,0.01274,,3.774%,66.226%,100000,236500.34600000083,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,45333110.0,45333110.0,73,45333110.0
355,18,B4,6,7500000.0,7500000.0,100000,3000000.0,236500.34600000083,926911,323807620,333497399,13.75%,1615121,1712029,96907,1806290,1914667,100000,1993603,2120012,100000,2184867,2329847,100000,4500000,0.01274,,3.774%,66.226%,100000,236500.34600000083,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,44523570.0,44523570.0,73,44523570.0
356,18,B4,7,7500000.0,7500000.0,100000,3000000.0,236500.34600000083,926911,323807620,333497399,13.5%,1611572,1708266,96694,1802320,1910459,100000,1989074,2115043,100000,2179918,2324417,100000,4500000,0.01274,,3.774%,66.226%,100000,236500.34600000083,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,43714080.0,43714080.0,73,43714080.0
357,18,B4,8,7500000.0,7500000.0,100000,3000000.0,236500.34600000083,926911,323807620,333497399,13.25%,1608022,1704503,96481,1798350,1906251,100000,1984545,2110074,100000,2174968,2318987,100000,4500000,0.01274,,3.774%,66.226%,100000,236500.34600000083,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,42904520.0,42904520.0,73,42904520.0
358,18,B4,9,7500000.0,7500000.0,100000,3000000.0,236500.34600000083,926911,323807620,333497399,13.0%,1604472,1700741,96268,1794380,1902043,100000,1980016,2105105,100000,2170018,2313557,100000,4500000,0.01274,,3.774%,66.226%,100000,236500.34600000083,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,42094980.0,42094980.0,73,42094980.0
359,18,B4,10,7500000.0,7500000.0,100000,3000000.0,236500.34600000083,926911,323807620,333497399,12.75%,1600923,1696978,96055,1790410,1897835,100000,1975487,2100136,100000,2165069,2308127,100000,4500000,0.01274,,3.774%,66.226%,100000,236500.34600000083,50.0,18,18,3.6%,0,80.0,30,30,3.75%,0,50.0,18,18,3.6%,0,20.0,7,7,3.5%,0,41285490.0,41285490.0,73,41285490.0
360,19,B5,1,7500000.0,7500000.0,50000,3000000.0,4050000.0,658532,270131820,279821599,15.0%,1324234,1403688,50000,1517503,1608553,50000,1704330,1806590,50000,1891157,2007617,50000,4500000,0.010920000000000001,,3.592%,66.408%,50000,4050000.0,50.0,17,17,3.4%,0,80.0,28,28,3.5%,0,50.0,17,17,3.4%,0,20.0,7,7,3.5%,0,40519760.0,43607245.0,69,43607245.0
361,19,B5,2,7500000.0,7500000.0,50000,3000000.0,4050000.0,658532,270131820,279821599,14.75%,1321355,1400637,50000,1514204,1605057,50000,1700625,1802662,50000,1887045,2003107,50000,4500000,0.010920000000000001,,3.592%,66.408%,50000,4050000.0,50.0,17,17,3.4%,0,80.0,28,28,3.5%,0,50.0,17,17,3.4%,0,20.0,7,7,3.5%,0,39844400.0,39844400.0,69,39844400.0
362,19,B5,3,7500000.0,7500000.0,50000,3000000.0,4050000.0,658532,270131820,279821599,14.5%,1318477,1397585,50000,1510905,1601560,50000,1696920,1798735,50000,1882934,1998597,50000,4500000,0.010920000000000001,,3.592%,66.408%,50000,4050000.0,50.0,17,17,3.4%,0,80.0,28,28,3.5%,0,50.0,17,17,3.4%,0,20.0,7,7,3.5%,0,39169110.0,39169110.0,69,39169110.0
363,19,B5,4,7500000.0,7500000.0,50000,3000000.0,4050000.0,658532,270131820,279821599,14.25%,1315598,1394534,50000,1507606,1598063,50000,1693215,1794808,50000,1878823,1994086,50000,4500000,0.010920000000000001,,3.592%,66.408%,50000,4050000.0,50.0,17,17,3.4%,0,80.0,28,28,3.5%,0,50.0,17,17,3.4%,0,20.0,7,7,3.5%,0,38493770.0,38493770.0,69,38493770.0
364,19,B5,5,7500000.0,7500000.0,50000,3000000.0,4050000.0,658532,270131820,279821599,14.0%,1312719,1391482,50000,1504308,1594566,50000,1689510,1790880,50000,1874712,1989576,50000,4500000,0.010920000000000001,,3.592%,66.408%,50000,4050000.0,50.0,17,17,3.4%,0,80.0,28,28,3.5%,0,50.0,17,17,3.4%,0,20.0,7,7,3.5%,0,37818510.0,37818510.0,69,37818510.0
365,19,B5,6,7500000.0,7500000.0,50000,3000000.0,4050000.0,658532,270131820,279821599,13.75%,1309840,1388431,50000,1501009,1591069,50000,1685805,1786953,50000,1870601,1985065,50000,4500000,0.010920000000000001,,3.592%,66.408%,50000,4050000.0,50.0,17,17,3.4%,0,80.0,28,28,3.5%,0,50.0,17,17,3.4%,0,20.0,7,7,3.5%,0,37143170.0,37143170.0,69,37143170.0
366,19,B5,7,7500000.0,7500000.0,50000,3000000.0,4050000.0,658532,270131820,279821599,13.5%,1306962,1385379,50000,1497710,1587572,50000,1682100,1783025,50000,1866489,1980555,50000,4500000,0.010920000000000001,,3.592%,66.408%,50000,4050000.0,50.0,17,17,3.4%,0,80.0,28,28,3.5%,0,50.0,17,17,3.4%,0,20.0,7,7,3.5%,0,36467860.0,36467860.0,69,36467860.0
367,19,B5,8,7500000.0,7500000.0,50000,3000000.0,4050000.0,658532,270131820,279821599,13.25%,1304083,1382328,50000,1494411,1584075,50000,1678394,1779098,50000,1862378,1976045,50000,4500000,0.010920000000000001,,3.592%,66.408%,50000,4050000.0,50.0,17,17,3.4%,0,80.0,28,28,3.5%,0,50.0,17,17,3.4%,0,20.0,7,7,3.5%,0,35792470.0,35792470.0,69,35792470.0
368,19,B5,9,7500000.0,7500000.0,50000,3000000.0,4050000.0,658532,270131820,279821599,13.0%,1301204,1379276,50000,1491112,1580579,50000,1674689,1775171,50000,1858267,1971534,50000,4500000,0.010920000000000001,,3.592%,66.408%,50000,4050000.0,50.0,17,17,3.4%,0,80.0,28,28,3.5%,0,50.0,17,17,3.4%,0,20.0,7,7,3.5%,0,35117130.0,35117130.0,69,35117130.0
369,19,B5,10,7500000.0,7500000.0,50000,3000000.0,4050000.0,658532,270131820,279821599,12.75%,1298325,1376225,50000,1487813,1577082,50000,1670984,1771243,50000,1854156,1967024,50000,4500000,0.010920000000000001,,3.592%,66.408%,50000,4050000.0,50.0,17,17,3.4%,0,80.0,28,28,3.5%,0,50.0,17,17,3.4%,0,20.0,7,7,3.5%,0,34441790.0,34441790.0,69,34441790.0
370,20,B6,1,7500000.0,7500000.0,50000,3000000.0,4150000.0,460377,230500820,240190599,15.0%,1096356,1162137,50000,1289625,1367002,50000,1476452,1565039,50000,1663278,1763075,50000,4500000,0.0091,,3.41%,66.59%,50000,4150000.0,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,34575140.0,36657310.0,67,36657310.0
371,20,B6,2,7500000.0,7500000.0,50000,3000000.0,4150000.0,460377,230500820,240190599,14.75%,1093973,1159611,50000,1286821,1364031,50000,1473242,1561636,50000,1659663,1759242,50000,4500000,0.0091,,3.41%,66.59%,50000,4150000.0,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,33998870.0,33998870.0,67,33998870.0
372,20,B6,3,7500000.0,7500000.0,50000,3000000.0,4150000.0,460377,230500820,240190599,14.5%,1091589,1157085,50000,1284018,1361059,50000,1470032,1558234,50000,1656047,1755410,50000,4500000,0.0091,,3.41%,66.59%,50000,4150000.0,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,33422610.0,33422610.0,67,33422610.0
373,20,B6,4,7500000.0,7500000.0,50000,3000000.0,4150000.0,460377,230500820,240190599,14.25%,1089206,1154558,50000,1281214,1358087,50000,1466823,1554832,50000,1652431,1751577,50000,4500000,0.0091,,3.41%,66.59%,50000,4150000.0,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,32846370.0,32846370.0,67,32846370.0
374,20,B6,5,7500000.0,7500000.0,50000,3000000.0,4150000.0,460377,230500820,240190599,14.0%,1086822,1152032,50000,1278411,1355115,50000,1463613,1551430,50000,1648815,1747744,50000,4500000,0.0091,,3.41%,66.59%,50000,4150000.0,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,32270110.0,32270110.0,67,32270110.0
375,20,B6,6,7500000.0,7500000.0,50000,3000000.0,4150000.0,460377,230500820,240190599,13.75%,1084439,1149505,50000,1275607,1352144,50000,1460403,1548027,50000,1645199,1743911,50000,4500000,0.0091,,3.41%,66.59%,50000,4150000.0,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,31693820.0,31693820.0,67,31693820.0
376,20,B6,7,7500000.0,7500000.0,50000,3000000.0,4150000.0,460377,230500820,240190599,13.5%,1082056,1146979,50000,1272804,1349172,50000,1457194,1544625,50000,1641583,1740078,50000,4500000,0.0091,,3.41%,66.59%,50000,4150000.0,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,31117660.0,31117660.0,67,31117660.0
377,20,B6,8,7500000.0,7500000.0,50000,3000000.0,4150000.0,460377,230500820,240190599,13.25%,1079672,1144453,50000,1270000,1346200,50000,1453984,1541223,50000,1637968,1736246,50000,4500000,0.0091,,3.41%,66.59%,50000,4150000.0,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,30541340.0,30541340.0,67,30541340.0
378,20,B6,9,7500000.0,7500000.0,50000,3000000.0,4150000.0,460377,230500820,240190599,13.0%,1077289,1141926,50000,1267197,1343228,50000,1450774,1537821,50000,1634352,1732413,50000,4500000,0.0091,,3.41%,66.59%,50000,4150000.0,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,29965130.0,29965130.0,67,29965130.0
379,20,B6,10,7500000.0,7500000.0,50000,3000000.0,4150000.0,460377,230500820,240190599,12.75%,1074906,1139400,50000,1264393,1340257,50000,1447565,1534418,50000,1630736,1728580,50000,4500000,0.0091,,3.41%,66.59%,50000,4150000.0,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,29388890.0,29388890.0,67,29388890.0
380,21,B7,1,7500000.0,7500000.0,50000,3000000.0,4153879.91,228354,184096220,193785999,15.0%,829529,879301,49772,1022798,1084166,50000,1209625,1282203,50000,1396452,1480239,50000,4500000,0.0091,,3.41%,66.59%,50000,4153879.91,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,27614360.0,28623921.0,67,28623921.0
381,21,B7,2,7500000.0,7500000.0,50000,3000000.0,4153879.91,228354,184096220,193785999,14.75%,827726,877390,49664,1020575,1081810,50000,1206996,1279415,50000,1393416,1477021,50000,4500000,0.0091,,3.41%,66.59%,50000,4153879.91,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,27154200.0,27154200.0,67,27154200.0
382,21,B7,3,7500000.0,7500000.0,50000,3000000.0,4153879.91,228354,184096220,193785999,14.5%,825923,875478,49555,1018352,1079453,50000,1204366,1276628,50000,1390380,1473803,50000,4500000,0.0091,,3.41%,66.59%,50000,4153879.91,50.0,17,17,3.4%,0,80.0,27,27,3.375%,0,50.0,17,17,3.4%,0,20.0,6,6,3.0%,0,26693990.0,26693990.0,67,26693990.0
