,Iteration,B Type,Constructor,Land Cost,A type,A Size- Sq.Meters,CC1,CC2,Net OP,Q1,Q2,P1,P2,Primary Action,Subsidy Cost,Education Cost,E,EI,U2-After-Education,U3-After-Education,M2-Education,Quota_M2-Education,Merge_M2-Education,Residual_M2-Education,S,Price Difference,Price Difference- After Subsidy,P2-Subsidized-Relative-Percent,U2-After-Subsidy,M2-After-Subsidy,Quota_M2- Subsidy,Merge_M2- Subsidy,Residual_M2- Subsidy,M1 Subsidy,H1,H2,Constructor Profit
2910,292,B5,1,663515,A4,118,1324551,1370824,15.0%,1523234,1576447,1523234,1576447,Education,11000000,4000000,4,5e-05,6.201%,63.799%,124,124,200,0,5500,53213,47713,3.027%,6.201%,124,124,200,0,0,39736600,41124800,41124800
2911,292,B5,2,663515,A4,118,1324551,1370824,14.5%,1516611,1569593,1516611,1569593,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52982,47482,3.025%,6.201%,0,0,0,0,200,38412000,38412000,38412000
2912,292,B5,3,663515,A4,118,1324551,1370824,14.0%,1509988,1562739,1509988,1562739,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52751,47251,3.024%,6.201%,0,0,0,0,200,37087400,37087400,37087400
2913,292,B5,4,663515,A4,118,1324551,1370824,13.5%,1503365,1555885,1503365,1555885,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52519,47019,3.022%,6.201%,0,0,0,0,200,35762800,35762800,35762800
2914,292,B5,5,663515,A4,118,1324551,1370824,13.0%,1496743,1549031,1496743,1549031,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52288,46788,3.02%,6.201%,0,0,0,0,200,34438400,34438400,34438400
2915,292,B5,6,663515,A4,118,1324551,1370824,12.5%,1490120,1542176,1490120,1542176,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52057,46557,3.019%,6.201%,0,0,0,0,200,33113800,33113800,33113800
2916,292,B5,7,663515,A4,118,1324551,1370824,12.0%,1483497,1535322,1483497,1535322,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51825,46325,3.017%,6.201%,0,0,0,0,200,31789200,31789200,31789200
2917,292,B5,8,663515,A4,118,1324551,1370824,11.5%,1476874,1528468,1476874,1528468,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51594,46094,3.016%,6.201%,0,0,0,0,200,30464600,30464600,30464600
2918,292,B5,9,663515,A4,118,1324551,1370824,11.0%,1470252,1521614,1470252,1521614,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51362,45862,3.014%,6.201%,0,0,0,0,200,29140200,29140200,29140200
2919,292,B5,10,663515,A4,118,1324551,1370824,10.5%,1463629,1514760,1463629,1514760,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51131,45631,3.012%,6.201%,0,0,0,0,200,27815600,27815600,27815600
2920,293,B6,1,463951,A4,118,1124987,1171260,15.0%,1293735,1346948,1293735,1346948,Education,11000000,4000000,4,5e-05,6.201%,63.799%,124,124,200,0,5500,53213,47713,3.542%,6.201%,124,124,200,0,0,33749600,35137800,35137800
2921,293,B6,2,463951,A4,118,1124987,1171260,14.5%,1288110,1341092,1288110,1341092,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52982,47482,3.541%,6.201%,0,0,0,0,200,32624600,32624600,32624600
2922,293,B6,3,463951,A4,118,1124987,1171260,14.0%,1282485,1335236,1282485,1335236,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52751,47251,3.539%,6.201%,0,0,0,0,200,31499600,31499600,31499600
2923,293,B6,4,463951,A4,118,1124987,1171260,13.5%,1276860,1329380,1276860,1329380,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52519,47019,3.537%,6.201%,0,0,0,0,200,30374600,30374600,30374600
2924,293,B6,5,463951,A4,118,1124987,1171260,13.0%,1271235,1323523,1271235,1323523,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52288,46788,3.535%,6.201%,0,0,0,0,200,29249600,29249600,29249600
2925,293,B6,6,463951,A4,118,1124987,1171260,12.5%,1265610,1317667,1265610,1317667,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52057,46557,3.533%,6.201%,0,0,0,0,200,28124600,28124600,28124600
2926,293,B6,7,463951,A4,118,1124987,1171260,12.0%,1259985,1311811,1259985,1311811,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51825,46325,3.531%,6.201%,0,0,0,0,200,26999600,26999600,26999600
2927,293,B6,8,463951,A4,118,1124987,1171260,11.5%,1254361,1305954,1254361,1305954,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51594,46094,3.53%,6.201%,0,0,0,0,200,25874800,25874800,25874800
2928,293,B6,9,463951,A4,118,1124987,1171260,11.0%,1248736,1300098,1248736,1300098,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51362,45862,3.528%,6.201%,0,0,0,0,200,24749800,24749800,24749800
2929,293,B6,10,463951,A4,118,1124987,1171260,10.5%,1243111,1294242,1243111,1294242,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51131,45631,3.526%,6.201%,0,0,0,0,200,23624800,23624800,23624800
2930,294,B7,1,246097,A4,118,907133,953406,15.0%,1043203,1096416,1043203,1096416,Education,11000000,4000000,4,5e-05,6.201%,63.799%,124,124,200,0,5500,53213,47713,4.352%,6.201%,124,124,200,0,0,27214000,28602200,28602200
2931,294,B7,2,246097,A4,118,907133,953406,14.5%,1038667,1091649,1038667,1091649,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52982,47482,4.35%,6.201%,0,0,0,0,200,26306800,26306800,26306800
2932,294,B7,3,246097,A4,118,907133,953406,14.0%,1034132,1086882,1034132,1086882,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52751,47251,4.347%,6.201%,0,0,0,0,200,25399800,25399800,25399800
2933,294,B7,4,246097,A4,118,907133,953406,13.5%,1029596,1082115,1029596,1082115,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52519,47019,4.345%,6.201%,0,0,0,0,200,24492600,24492600,24492600
2934,294,B7,5,246097,A4,118,907133,953406,13.0%,1025060,1077348,1025060,1077348,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52288,46788,4.343%,6.201%,0,0,0,0,200,23585400,23585400,23585400
2935,294,B7,6,246097,A4,118,907133,953406,12.5%,1020525,1072581,1020525,1072581,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,52057,46557,4.341%,6.201%,0,0,0,0,200,22678400,22678400,22678400
2936,294,B7,7,246097,A4,118,907133,953406,12.0%,1015989,1067814,1015989,1067814,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51825,46325,4.338%,6.201%,0,0,0,0,200,21771200,21771200,21771200
2937,294,B7,8,246097,A4,118,907133,953406,11.5%,1011453,1063047,1011453,1063047,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51594,46094,4.336%,6.201%,0,0,0,0,200,20864000,20864000,20864000
2938,294,B7,9,246097,A4,118,907133,953406,11.0%,1006918,1058280,1006918,1058280,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51362,45862,4.334%,6.201%,0,0,0,0,200,19957000,19957000,19957000
2939,294,B7,10,246097,A4,118,907133,953406,10.5%,1002382,1053513,1002382,1053513,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,51131,45631,4.331%,6.201%,0,0,0,0,200,19049800,19049800,19049800
2940,295,B1,1,2769804,A5,147,3593298,3650943,15.0%,4132293,4198584,4209753,4278364,Education,11000000,4000000,4,5e-05,6.201%,63.799%,124,124,200,0,5500,68611,63111,1.475%,12.581%,252,200,200,52,0,107799000,109528200,109528200
2941,295,B1,2,2769804,A5,147,3593298,3650943,14.5%,4114326,4180329,4191157,4259470,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,68313,62813,1.475%,12.581%,52,52,0,0,200,104205600,104205600,104205600
2942,295,B1,3,2769804,A5,147,3593298,3650943,14.0%,4096360,4162075,4172562,4240577,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,68015,62515,1.474%,12.581%,0,0,0,0,200,100612400,100612400,100612400
2943,295,B1,4,2769804,A5,147,3593298,3650943,13.5%,4078393,4143820,4153967,4221683,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67717,62217,1.474%,12.581%,0,0,0,0,200,97019000,97019000,97019000
2944,295,B1,5,2769804,A5,147,3593298,3650943,13.0%,4060427,4125565,4135371,4202789,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67418,61918,1.473%,12.581%,0,0,0,0,200,93425800,93425800,93425800
2945,295,B1,6,2769804,A5,147,3593298,3650943,12.5%,4042460,4107310,4116776,4183896,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67120,61620,1.473%,12.581%,0,0,0,0,200,89832400,89832400,89832400
2946,295,B1,7,2769804,A5,147,3593298,3650943,12.0%,4024494,4089056,4098181,4165002,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66822,61322,1.472%,12.581%,0,0,0,0,200,86239200,86239200,86239200
2947,295,B1,8,2769804,A5,147,3593298,3650943,11.5%,4006527,4070801,4079585,4146109,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66523,61023,1.472%,12.581%,0,0,0,0,200,82645800,82645800,82645800
2948,295,B1,9,2769804,A5,147,3593298,3650943,11.0%,3988561,4052546,4060990,4127215,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66225,60725,1.471%,12.581%,0,0,0,0,200,79052600,79052600,79052600
2949,295,B1,10,2769804,A5,147,3593298,3650943,10.5%,3970594,4034292,4042395,4108321,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65927,60427,1.471%,12.581%,0,0,0,0,200,75459200,75459200,75459200
2950,296,B2,1,1663770,A5,147,2487264,2544909,15.0%,2860354,2926645,2893296,2961907,Education,11000000,4000000,4,5e-05,6.201%,63.799%,124,124,200,0,5500,68611,63111,2.131%,6.201%,124,124,200,0,0,74618000,76347200,76347200
2951,296,B2,2,1663770,A5,147,2487264,2544909,14.5%,2847917,2913920,2880424,2948737,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,68313,62813,2.13%,6.201%,0,0,0,0,200,72130600,72130600,72130600
2952,296,B2,3,1663770,A5,147,2487264,2544909,14.0%,2835481,2901196,2867552,2935567,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,68015,62515,2.13%,6.201%,0,0,0,0,200,69643400,69643400,69643400
2953,296,B2,4,1663770,A5,147,2487264,2544909,13.5%,2823045,2888471,2854681,2922397,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67717,62217,2.129%,6.201%,0,0,0,0,200,67156200,67156200,67156200
2954,296,B2,5,1663770,A5,147,2487264,2544909,13.0%,2810608,2875747,2841809,2909227,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67418,61918,2.128%,6.201%,0,0,0,0,200,64668800,64668800,64668800
2955,296,B2,6,1663770,A5,147,2487264,2544909,12.5%,2798172,2863022,2828938,2896058,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67120,61620,2.128%,6.201%,0,0,0,0,200,62181600,62181600,62181600
2956,296,B2,7,1663770,A5,147,2487264,2544909,12.0%,2785736,2850298,2816066,2882888,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66822,61322,2.127%,6.201%,0,0,0,0,200,59694400,59694400,59694400
2957,296,B2,8,1663770,A5,147,2487264,2544909,11.5%,2773299,2837573,2803194,2869718,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66523,61023,2.126%,6.201%,0,0,0,0,200,57207000,57207000,57207000
2958,296,B2,9,1663770,A5,147,2487264,2544909,11.0%,2760863,2824849,2790323,2856548,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66225,60725,2.126%,6.201%,0,0,0,0,200,54719800,54719800,54719800
2959,296,B2,10,1663770,A5,147,2487264,2544909,10.5%,2748427,2812124,2777451,2843378,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65927,60427,2.125%,6.201%,0,0,0,0,200,52232600,52232600,52232600
2960,297,B3,1,1183094,A5,147,2006588,2064233,15.0%,2307576,2373867,2321171,2389782,Education,11000000,4000000,4,5e-05,6.201%,63.799%,124,124,200,0,5500,68611,63111,2.641%,6.201%,124,124,200,0,0,60197600,61927000,61927000
2961,297,B3,2,1183094,A5,147,2006588,2064233,14.5%,2297543,2363546,2310787,2379100,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,68313,62813,2.64%,6.201%,0,0,0,0,200,58191000,58191000,58191000
2962,297,B3,3,1183094,A5,147,2006588,2064233,14.0%,2287510,2353225,2300403,2368418,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,68015,62515,2.64%,6.201%,0,0,0,0,200,56184400,56184400,56184400
2963,297,B3,4,1183094,A5,147,2006588,2064233,13.5%,2277477,2342904,2290019,2357735,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67717,62217,2.639%,6.201%,0,0,0,0,200,54177800,54177800,54177800
2964,297,B3,5,1183094,A5,147,2006588,2064233,13.0%,2267444,2332583,2279635,2347053,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67418,61918,2.638%,6.201%,0,0,0,0,200,52171200,52171200,52171200
2965,297,B3,6,1183094,A5,147,2006588,2064233,12.5%,2257412,2322262,2269250,2336370,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67120,61620,2.637%,6.201%,0,0,0,0,200,50164800,50164800,50164800
2966,297,B3,7,1183094,A5,147,2006588,2064233,12.0%,2247379,2311940,2258866,2325688,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66822,61322,2.637%,6.201%,0,0,0,0,200,48158200,48158200,48158200
2967,297,B3,8,1183094,A5,147,2006588,2064233,11.5%,2237346,2301619,2248482,2315006,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66523,61023,2.636%,6.201%,0,0,0,0,200,46151600,46151600,46151600
2968,297,B3,9,1183094,A5,147,2006588,2064233,11.0%,2227313,2291298,2238098,2304323,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66225,60725,2.635%,6.201%,0,0,0,0,200,44145000,44145000,44145000
2969,297,B3,10,1183094,A5,147,2006588,2064233,10.5%,2217280,2280977,2227714,2293641,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65927,60427,2.635%,6.201%,0,0,0,0,200,42138400,42138400,42138400
2970,298,B4,1,930283,A5,147,1753777,1811422,15.0%,2016844,2083135,2020263,2088874,Education,11000000,4000000,4,5e-05,6.201%,63.799%,124,124,200,0,5500,68611,63111,3.021%,6.201%,124,124,200,0,0,52613400,54342600,54342600
2971,298,B4,2,930283,A5,147,1753777,1811422,14.5%,2008075,2074078,2011187,2079500,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,68313,62813,3.021%,6.201%,0,0,0,0,200,50859600,50859600,50859600
2972,298,B4,3,930283,A5,147,1753777,1811422,14.0%,1999306,2065021,2002111,2070126,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,68015,62515,3.02%,6.201%,0,0,0,0,200,49105800,49105800,49105800
2973,298,B4,4,930283,A5,147,1753777,1811422,13.5%,1990537,2055963,1993035,2060752,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67717,62217,3.019%,6.201%,0,0,0,0,200,47352000,47352000,47352000
2974,298,B4,5,930283,A5,147,1753777,1811422,13.0%,1981768,2046906,1983959,2051378,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67418,61918,3.018%,6.201%,0,0,0,0,200,45598200,45598200,45598200
2975,298,B4,6,930283,A5,147,1753777,1811422,12.5%,1972999,2037849,1974884,2042004,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,67120,61620,3.018%,6.201%,0,0,0,0,200,43844400,43844400,43844400
2976,298,B4,7,930283,A5,147,1753777,1811422,12.0%,1964230,2028792,1965808,2032629,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66822,61322,3.017%,6.201%,0,0,0,0,200,42090600,42090600,42090600
2977,298,B4,8,930283,A5,147,1753777,1811422,11.5%,1955461,2019735,1956732,2023255,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66523,61023,3.016%,6.201%,0,0,0,0,200,40336800,40336800,40336800
2978,298,B4,9,930283,A5,147,1753777,1811422,11.0%,1946692,2010678,1947656,2013881,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66225,60725,3.015%,6.201%,0,0,0,0,200,38583000,38583000,38583000
2979,298,B4,10,930283,A5,147,1753777,1811422,10.5%,1937924,2001621,1938580,2004507,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65927,60427,3.015%,6.201%,0,0,0,0,200,36829400,36829400,36829400
2980,299,B5,1,663515,A5,147,1487009,1544654,15.0%,1710060,1776352,1710060,1776352,Education,11000000,4000000,4,5e-05,6.201%,63.799%,124,124,200,0,5500,66291,60791,3.422%,6.201%,124,124,200,0,0,44610200,46339600,46339600
2981,299,B5,2,663515,A5,147,1487009,1544654,14.5%,1702625,1768628,1702625,1768628,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66003,60503,3.421%,6.201%,0,0,0,0,200,43123200,43123200,43123200
2982,299,B5,3,663515,A5,147,1487009,1544654,14.0%,1695190,1760905,1695190,1760905,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65715,60215,3.42%,6.201%,0,0,0,0,200,41636200,41636200,41636200
2983,299,B5,4,663515,A5,147,1487009,1544654,13.5%,1687755,1753182,1687755,1753182,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65427,59927,3.418%,6.201%,0,0,0,0,200,40149200,40149200,40149200
2984,299,B5,5,663515,A5,147,1487009,1544654,13.0%,1680320,1745459,1680320,1745459,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65138,59638,3.417%,6.201%,0,0,0,0,200,38662200,38662200,38662200
2985,299,B5,6,663515,A5,147,1487009,1544654,12.5%,1672885,1737735,1672885,1737735,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,64850,59350,3.415%,6.201%,0,0,0,0,200,37175200,37175200,37175200
2986,299,B5,7,663515,A5,147,1487009,1544654,12.0%,1665450,1730012,1665450,1730012,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,64562,59062,3.414%,6.201%,0,0,0,0,200,35688200,35688200,35688200
2987,299,B5,8,663515,A5,147,1487009,1544654,11.5%,1658015,1722289,1658015,1722289,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,64274,58774,3.413%,6.201%,0,0,0,0,200,34201200,34201200,34201200
2988,299,B5,9,663515,A5,147,1487009,1544654,11.0%,1650580,1714565,1650580,1714565,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,63985,58485,3.411%,6.201%,0,0,0,0,200,32714200,32714200,32714200
2989,299,B5,10,663515,A5,147,1487009,1544654,10.5%,1643145,1706842,1643145,1706842,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,63697,58197,3.41%,6.201%,0,0,0,0,200,31227200,31227200,31227200
2990,300,B6,1,463951,A5,147,1287445,1345090,15.0%,1480562,1546853,1480562,1546853,Education,11000000,4000000,4,5e-05,6.201%,63.799%,124,124,200,0,5500,66291,60791,3.93%,6.201%,124,124,200,0,0,38623400,40352600,40352600
2991,300,B6,2,463951,A5,147,1287445,1345090,14.5%,1474125,1540128,1474125,1540128,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66003,60503,3.928%,6.201%,0,0,0,0,200,37336000,37336000,37336000
2992,300,B6,3,463951,A5,147,1287445,1345090,14.0%,1467687,1533402,1467687,1533402,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65715,60215,3.927%,6.201%,0,0,0,0,200,36048400,36048400,36048400
2993,300,B6,4,463951,A5,147,1287445,1345090,13.5%,1461250,1526677,1461250,1526677,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65427,59927,3.925%,6.201%,0,0,0,0,200,34761000,34761000,34761000
2994,300,B6,5,463951,A5,147,1287445,1345090,13.0%,1454813,1519951,1454813,1519951,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65138,59638,3.924%,6.201%,0,0,0,0,200,33473600,33473600,33473600
2995,300,B6,6,463951,A5,147,1287445,1345090,12.5%,1448376,1513226,1448376,1513226,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,64850,59350,3.922%,6.201%,0,0,0,0,200,32186200,32186200,32186200
2996,300,B6,7,463951,A5,147,1287445,1345090,12.0%,1441938,1506500,1441938,1506500,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,64562,59062,3.92%,6.201%,0,0,0,0,200,30898600,30898600,30898600
2997,300,B6,8,463951,A5,147,1287445,1345090,11.5%,1435501,1499775,1435501,1499775,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,64274,58774,3.919%,6.201%,0,0,0,0,200,29611200,29611200,29611200
2998,300,B6,9,463951,A5,147,1287445,1345090,11.0%,1429064,1493049,1429064,1493049,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,63985,58485,3.917%,6.201%,0,0,0,0,200,28323800,28323800,28323800
2999,300,B6,10,463951,A5,147,1287445,1345090,10.5%,1422627,1486324,1422627,1486324,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,63697,58197,3.916%,6.201%,0,0,0,0,200,27036400,27036400,27036400
3000,301,B7,1,246097,A5,147,1069591,1127236,15.0%,1230030,1296321,1230030,1296321,Education,11000000,4000000,4,5e-05,6.201%,63.799%,124,124,200,0,5500,66291,60791,4.69%,6.201%,124,124,200,0,0,32087800,33817000,33817000
3001,301,B7,2,246097,A5,147,1069591,1127236,14.5%,1224682,1290685,1224682,1290685,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,66003,60503,4.688%,6.201%,0,0,0,0,200,31018200,31018200,31018200
3002,301,B7,3,246097,A5,147,1069591,1127236,14.0%,1219334,1285049,1219334,1285049,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65715,60215,4.686%,6.201%,0,0,0,0,200,29948600,29948600,29948600
3003,301,B7,4,246097,A5,147,1069591,1127236,13.5%,1213986,1279412,1213986,1279412,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65427,59927,4.684%,6.201%,0,0,0,0,200,28879000,28879000,28879000
3004,301,B7,5,246097,A5,147,1069591,1127236,13.0%,1208638,1273776,1208638,1273776,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,65138,59638,4.682%,6.201%,0,0,0,0,200,27809400,27809400,27809400
3005,301,B7,6,246097,A5,147,1069591,1127236,12.5%,1203290,1268140,1203290,1268140,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,64850,59350,4.68%,6.201%,0,0,0,0,200,26739800,26739800,26739800
3006,301,B7,7,246097,A5,147,1069591,1127236,12.0%,1197942,1262504,1197942,1262504,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,64562,59062,4.678%,6.201%,0,0,0,0,200,25670200,25670200,25670200
3007,301,B7,8,246097,A5,147,1069591,1127236,11.5%,1192594,1256868,1192594,1256868,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,64274,58774,4.676%,6.201%,0,0,0,0,200,24600600,24600600,24600600
3008,301,B7,9,246097,A5,147,1069591,1127236,11.0%,1187246,1251231,1187246,1251231,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,63985,58485,4.674%,6.201%,0,0,0,0,200,23531000,23531000,23531000
3009,301,B7,10,246097,A5,147,1069591,1127236,10.5%,1181898,1245595,1181898,1245595,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,63697,58197,4.672%,6.201%,0,0,0,0,200,22461400,22461400,22461400
3010,302,B1,1,2769804,A6,176,3755756,3824773,15.0%,4319119,4398489,4403118,4485265,Education,11000000,4000000,4,5e-05,6.201%,63.799%,124,124,200,0,5500,82147,76647,1.709%,6.201%,124,124,200,0,0,112672600,114743200,114743200
3011,302,B1,2,2769804,A6,176,3755756,3824773,14.5%,4300341,4379365,4383682,4465472,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,81790,76290,1.708%,6.201%,0,0,0,0,200,108917000,108917000,108917000
3012,302,B1,3,2769804,A6,176,3755756,3824773,14.0%,4281562,4360241,4364246,4445679,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,81433,75933,1.708%,6.201%,0,0,0,0,200,105161200,105161200,105161200
3013,302,B1,4,2769804,A6,176,3755756,3824773,13.5%,4262783,4341117,4344810,4425886,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,81076,75576,1.708%,6.201%,0,0,0,0,200,101405400,101405400,101405400
3014,302,B1,5,2769804,A6,176,3755756,3824773,13.0%,4244004,4321993,4325374,4406092,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,80718,75218,1.707%,6.201%,0,0,0,0,200,97649600,97649600,97649600
3015,302,B1,6,2769804,A6,176,3755756,3824773,12.5%,4225226,4302869,4305938,4386299,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,80361,74861,1.707%,6.201%,0,0,0,0,200,93894000,93894000,93894000
3016,302,B1,7,2769804,A6,176,3755756,3824773,12.0%,4206447,4283745,4286502,4366506,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,80004,74504,1.706%,6.201%,0,0,0,0,200,90138200,90138200,90138200
3017,302,B1,8,2769804,A6,176,3755756,3824773,11.5%,4187668,4264621,4267066,4346713,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,79647,74147,1.706%,6.201%,0,0,0,0,200,86382400,86382400,86382400
3018,302,B1,9,2769804,A6,176,3755756,3824773,11.0%,4168889,4245498,4247630,4326920,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,79290,73790,1.705%,6.201%,0,0,0,0,200,82626600,82626600,82626600
3019,302,B1,10,2769804,A6,176,3755756,3824773,10.5%,4150110,4226374,4228194,4307126,Education,11000000,4000000,4,5e-05,6.201%,63.799%,0,0,0,0,5500,78933,73433,1.705%,6.201%,0,0,0,0,200,78870800,78870800,78870800
